cont	cont	cont	lowN	lowN	salt	salt	salt	lowFE	lowFE	lowFE
jgi.p|Debha1|267	165.916165240204	159.712227593932	144.544158411841	201.941278341407	121.62532444797	49.5921545965092	77.3021553746514	48.6162202557216	183.670683407025	161.275713186554	184.738613427721
jgi.p|Debha1|2670	31802.3485082252	26370.945886952	32149.6113995882	33352.0979794044	48370.8419971223	7535.89719421848	10767.4060189243	10126.1818766536	23544.8774518006	26790.0951745573	25342.2485283164
jgi.p|Debha1|2671	21140.6597380746	13444.2374660681	17295.4561961755	24704.1497170988	21347.4967614419	4939.51928477571	18393.4316947975	7805.78736410933	17666.4688266757	16335.5803350948	13522.8665029092
jgi.p|Debha1|2672	2409.98480522955	2237.50688081115	2577.87030105532	2589.70991206341	3575.55930668801	535.665613123996	675.55361870891	581.746635602363	2073.3958590793	2305.50962714414	2123.52174592707
jgi.p|Debha1|2673	141.763812072326	218.068618445561	118.625895524201	205.680931644026	212.844317783948	383.723692658096	312.569584775764	439.19398976779	329.471122812602	299.642944386381	309.194100368501
jgi.p|Debha1|2674	201.619643836198	166.622852826362	160.493858650389	164.54474531522	165.545580498626	594.402420341138	522.069629051993	520.770359349424	306.748976411733	219.921427072573	175.015528510472
jgi.p|Debha1|2675	106.060333476333	77.5525720528229	91.710776371651	91.6215059141568	69.8219455164273	278.208470112331	182.612338058959	251.321138610086	71.9534636027521	71.4744637985863	81.6739133048871
jgi.p|Debha1|2676	0	1.5356944960955	0	0	3.37848123466584	0.351717408485881	4.48128436954501	0.824003733147823	0.946756100036212	0	0
jgi.p|Debha1|2677	536.602281251547	545.171546113904	443.601037884616	544.119555531013	690.336332283386	1225.03173375632	902.978800463319	1078.6208866905	1125.69300294306	933.749725778967	923.693067138605
jgi.p|Debha1|2678	223.671792380782	288.710565265955	224.292659604581	186.982665130932	139.643891032855	229.319750332794	147.882384194985	204.35292582066	204.499317607822	175.02080237859	223.630953096715
jgi.p|Debha1|2679	8.4008184931749	6.14277798438201	12.9591314438203	3.73965330261865	3.37848123466584	6.33091335274585	14.5641742010213	4.12001866573911	4.73378050018106	13.7450891920358	1.94461698344969
jgi.p|Debha1|268	1218.11868151036	794.721901729423	878.23036938505	1364.97345545581	780.429165207808	348.551951809508	564.641830562671	341.137545523199	781.073782529875	747.732852046749	602.831264869405
jgi.p|Debha1|2680	9.45092080482176	9.21416697657302	27.911975417459	0	11.2616041155528	8.44121780366113	5.60160546193126	11.5360522640695	12.3078293004708	9.16339279469055	9.72308491724847
jgi.p|Debha1|2681	526.101258135078	620.420576422583	481.481575951168	523.55146236661	560.827884954529	25244.5169940741	14299.7784232181	26764.4652563744	1046.16549054001	882.4347261287	867.299174618563
jgi.p|Debha1|2682	26.2525577911716	21.499722945337	28.9088316823683	48.6154929340424	28.154010288882	21.8064793261246	38.0909171411326	25.5441157275825	38.8170001014847	33.904553340355	33.0584887186448
jgi.p|Debha1|2683	552.35381592625	1041.20086835275	667.893697489198	594.604875116365	709.481059279826	643.994574937647	414.518804182913	657.554979051963	1238.35697884737	1206.81883106075	1168.71480705327
jgi.p|Debha1|2684	138.613505137386	123.623406935688	193.390115392395	140.236998848199	201.582713668395	90.0396565723854	89.6256873909001	103.000466643478	161.895293106192	125.538481287261	143.901656775277
jgi.p|Debha1|2685	77.7075710618678	56.8206963555336	53.8302383050995	37.3965330261865	40.54177481599	281.72564419719	235.267429401113	233.193056480834	68.1664392026073	65.976428121772	79.7292963214374
jgi.p|Debha1|2686	832.731133135962	601.224395221389	812.437855901039	826.463379878721	764.662919446034	275.043013435959	677.794260893682	408.70585164132	593.616074722705	578.210085344974	542.548138382465
jgi.p|Debha1|2687	53.55521789399	41.4637513945786	47.849100715644	37.3965330261865	61.9388226355403	86.5224824875266	113.152430331011	81.5763695816345	37.8702440014485	39.4025890171694	77.7846793379878
jgi.p|Debha1|2688	34.6533762843465	33.7852789141011	33.8931130069145	28.0473997696398	43.9202560506559	91.7982436148148	62.7379811736301	70.0403173175649	50.1780733019192	43.9842854145146	42.7815736358933
jgi.p|Debha1|2689	130.212686644211	121.319865191545	141.553589617114	134.627518894271	140.77005144441	48.5370023710515	56.0160546193126	42.8481941236868	86.1548051032953	85.2195529906221	73.8954453710884
jgi.p|Debha1|269	33.6032739726996	36.8566679062921	24.9214066227313	26.1775731183305	29.2801707004372	42.2060890183057	60.4973389888576	51.088231455165	47.3378050018106	28.4065176635407	44.726190619343
jgi.p|Debha1|2690	1061.65343707498	1276.16212625536	1023.7713840618	961.090898772992	1050.70766398108	844.825215183085	627.379811736301	986.332468577944	956.223661036574	1110.60320671649	1199.82867878846
jgi.p|Debha1|2691	1389.2853583088	1815.19089438488	1260.02631884529	1535.12768072495	1890.82333100131	489.23891520386	467.173895525067	499.346262287581	2341.32783538955	2037.93855753918	1896.00155886345
jgi.p|Debha1|2692	12850.1019876227	7422.77934687761	10428.1133872157	15930.9230691554	11749.2315737562	2971.30866688872	8772.11415338435	4473.51626725953	8449.79819282319	8433.98672823318	7337.03987855569
jgi.p|Debha1|2693	87.1584918666896	76.7847248047752	64.7956572191013	39.2663596774958	48.424897696877	146.666159338612	91.8663295756727	136.784619702539	57.7521221022089	80.6378565932769	95.286232189035
jgi.p|Debha1|2694	1128.85998502038	1319.92941939408	1048.69279068453	1230.34593656153	1149.80978019794	786.088407965943	579.206004763692	752.315408363962	1394.57173535334	1238.89070584216	1230.94255052366
jgi.p|Debha1|2695	361.235195206521	465.315432316937	322.981429830597	463.717009524712	439.202560506559	492.756089288719	431.323620568707	458.14607563019	681.664392026073	626.776067156834	649.502072472198
jgi.p|Debha1|2696	109.210640411274	119.016323447401	76.7579323980123	110.31977242725	99.1021162168645	141.390398211324	127.716604532033	154.088698098643	120.238024704599	109.960713536287	106.953934089733
jgi.p|Debha1|2697	183.767904538201	154.337296857598	148.531583471478	170.154225269148	163.293259675515	215.602771401845	209.500044276229	247.201119944347	166.629073606373	143.865266876642	114.732402023532
jgi.p|Debha1|2698	344.433558220171	273.353620305	382.792805725152	325.349837327822	408.796229394566	312.676776143948	300.246052759515	321.361455927651	266.038464110176	272.152766002309	258.634058798809
jgi.p|Debha1|2699	622.71067080659	542.100157121713	627.022590627918	678.747074425284	664.434642817614	397.088954180559	515.347702497676	500.170266020728	560.479611221437	569.046692550283	530.880436481766
jgi.p|Debha1|27	77.7075710618678	77.5525720528229	58.8145196296458	54.2249728879704	42.7940956391006	49.2404371880233	19.0454585705663	37.080167991652	60.5923904023176	72.3908030780554	50.560041569692
jgi.p|Debha1|270	495.648291097319	451.494181852078	459.550738123164	314.130877419966	355.866690051468	239.167837770399	224.06421847725	238.137078879721	569.9471722218	505.819282266918	528.935819498317
jgi.p|Debha1|2700	1034.35077697216	651.134466344493	1265.01060016984	1009.70639170703	1217.37940489126	607.767681863602	1660.31585891643	732.539318768415	745.097050728499	734.904102134182	630.055902637701
jgi.p|Debha1|2701	3546.19550643145	6429.18500790382	4026.30245396846	4885.85703987126	7279.50090029332	1222.21799448843	1102.39595490807	1334.88604769947	6149.1808697352	6736.01004337702	6308.33749431081
jgi.p|Debha1|2702	8507.92892896288	18191.0691534993	8882.98617660633	10083.9751305112	9064.46515260844	51039.1200150201	22548.7026264581	42212.8872454298	12452.6829837763	12771.0205379602	14257.9317226532
jgi.p|Debha1|2703	210.020462329373	148.962366121264	203.358678041487	147.716305453437	122.751484859525	102.349765869391	172.529448227483	121.952552505878	184.617439507061	192.431248688502	128.34472090768
jgi.p|Debha1|2704	168.016369863498	166.622852826362	116.632182994382	224.379198157119	177.933345025734	102.701483277877	144.521420917826	144.200653300869	236.689025009053	199.761962924254	173.070911527023
jgi.p|Debha1|2705	1671.76288014181	2116.1870156196	1452.41957797278	2217.61440845286	1982.04232433729	635.905074542472	1001.56705659331	793.515595021353	2464.40612839426	2490.61016159689	2230.4756800168
jgi.p|Debha1|2706	549.203508991309	913.738225176824	535.311814256267	661.9186345635	537.178516311868	903.562022400227	574.724720394147	878.387979535579	657.048733425131	692.752495278606	717.563666892937
jgi.p|Debha1|2707	1244.37123930153	2172.23986472709	1192.24009283146	1540.73716067888	1991.05160762973	1907.01178881044	1381.35590691225	1900.15260863888	2468.1931527944	2391.64551941423	2498.83282373286
jgi.p|Debha1|2708	122.861970462683	95.2130587579212	101.679339020744	95.3611592167755	77.7050683973142	210.678727683042	181.492016966573	180.456817559373	87.1015612033315	105.379017138941	95.286232189035
jgi.p|Debha1|2709	4118.50126627899	3234.17260877713	3313.55022455835	2099.81532942037	1661.08660704404	1771.95230395187	2832.17172155244	2789.25263670538	2971.86739801367	2924.95498006522	3043.32557909877
jgi.p|Debha1|271	5355.521789399	7451.95754230343	5341.15586738376	5495.4205281981	7274.9962586471	2787.00874484212	3329.59428657194	3422.91150749606	6374.50882154381	7271.15218258695	7607.3416392552
jgi.p|Debha1|2710	48.3047063357557	29.9460426738623	50.8396695103718	37.3965330261865	41.6679352275453	67.8814598377749	53.7754124345401	62.6242837192345	23.6689025009053	26.5738391046026	35.0031057020945
jgi.p|Debha1|2711	340.233148973583	539.028768129522	412.69849367243	407.622209985432	426.814795979451	504.362763768753	389.871740150416	533.130415346641	510.301537919518	527.811424974176	472.541926978276
jgi.p|Debha1|2712	135.463198202445	60.6599325957724	119.62275178911	80.4025460063009	75.4527475742037	256.401990786207	267.756741080314	241.433093812312	91.8353417035126	87.0522315495602	83.6185302883368
jgi.p|Debha1|2713	6221.85619650766	12231.8066614007	7208.26765155879	6894.05086337747	8005.87436574648	3835.12662213004	2843.37493247631	4171.93090092743	9281.99680475502	8788.61002938771	10038.1128685673
jgi.p|Debha1|2714	27.3026601028184	24.571111937528	21.9308378280035	57.964626190589	39.4156144044348	23.9167837770399	39.2112382335188	34.6081567922086	9.46756100036212	10.0797320741596	33.0584887186448
jgi.p|Debha1|2715	88.2085941783365	67.5705578282021	89.7170638418325	76.6628927036822	73.2004267510931	53.109328681368	70.5802288203339	56.032253854052	40.7105123015571	53.1476782092052	62.2277434703902
jgi.p|Debha1|2716	436.842561645095	479.136682781797	397.745649698791	448.758396314238	551.818601662087	2092.71858049099	1658.07521673165	2303.09043414817	415.625927915897	463.667675411342	458.929608094128
jgi.p|Debha1|2717	394.83846917922	195.801048252177	429.645050175887	196.331798387479	152.031655559963	113.956440349425	312.569584775764	112.064507708104	122.131536904671	93.4666065058436	141.957039791828
jgi.p|Debha1|2718	309.780181935824	254.925286351853	271.144904055316	271.124864439852	171.176382556402	440.350195424322	343.938575362579	391.401773245216	367.34136681405	321.635087093638	280.024845616756
jgi.p|Debha1|2719	2170.56147817407	3261.81510970685	1966.79741066595	1948.35937066431	2207.27440664835	1043.54555097761	769.660590469355	1050.60475976347	3965.96130305169	4038.30720462013	3970.90788020427
jgi.p|Debha1|272	117.611458904449	138.212504648595	164.481283710026	173.893878571767	186.942628318176	133.652615224635	237.508071585885	190.344862357147	137.279634505251	110.877052815756	134.178571858029
jgi.p|Debha1|2720	280.377317209712	275.657162049143	273.138616585135	342.178277189606	261.269215480825	272.229274168072	228.545502846795	269.449220739338	350.299757013398	367.452051067091	361.698758921643
jgi.p|Debha1|2721	1654.96124315546	3595.06081535957	1790.35385177701	2226.9635417094	2489.94066994872	698.862490661445	509.746097035745	691.339132111023	3983.00291285234	3811.97140259127	3558.64907971294
jgi.p|Debha1|2722	111.310845034567	81.3918082930617	131.585026968021	72.9232394010636	96.849795393754	194.148009484206	257.673851248838	188.696854890851	74.7937319028607	95.2992850647817	64.1723604538399
jgi.p|Debha1|2723	53.55521789399	63.7313215879634	27.911975417459	46.7456662827331	70.9481059279826	129.432006322804	137.799494363509	137.608623435686	52.0715855019917	48.5659818118599	60.2831264869405
jgi.p|Debha1|2724	88.2085941783365	122.85555968764	94.7013451663788	95.3611592167755	95.7236349821987	91.0948087978431	116.51339360817	85.6963882473736	145.800439405577	113.626070654163	108.898551073183
jgi.p|Debha1|2725	6813.06379796484	8254.35791651333	6248.29506845118	7466.21781867813	7782.89460425853	2977.63958024146	3292.62369052319	3447.63161949049	7064.69401847021	8070.20003428397	8075.99433226658
jgi.p|Debha1|2726	8000.72951243745	8387.96333767364	7304.96270925499	9876.42437221584	15417.1360341918	9863.21128616955	14379.3212207775	10212.7022686341	10263.7828804926	10694.5957306833	10106.1744629881
jgi.p|Debha1|2727	6631.39609804994	5670.55192683265	6791.58173282672	8954.59983312035	9405.69175730969	913.761827246318	2183.5058090608	1277.20578637913	5226.09367219989	5660.22772928035	4962.66254176362
jgi.p|Debha1|2728	1821.92751070731	2641.39453328426	2296.75683435091	1909.09301098682	2327.77357068476	482.204567034142	377.548208134167	521.594363082572	2004.28266377666	1967.38043302006	1964.06315328419
jgi.p|Debha1|2729	480.946858734263	664.187869561305	463.538163182801	564.687648695416	694.840973929607	865.928259692238	677.794260893682	833.067774212449	778.233514229766	754.147227003032	738.954453710884
jgi.p|Debha1|273	484.097165669204	380.084387783637	415.689062467157	471.196316129949	452.716485445222	632.739617866099	745.013526436857	553.730508675337	353.140025313507	370.201068905498	303.360249418152
jgi.p|Debha1|2730	35.7034785959933	84.4631972852527	63.798800954192	63.574106144517	68.695785104872	335.890125104016	267.756741080314	323.833467127094	73.8469758028245	79.7215173138078	87.5077642552362
jgi.p|Debha1|2731	423.191231593686	729.454885645364	423.663912586431	508.592849156136	543.9354787812	474.818501455939	343.938575362579	410.353859107616	584.148513722343	585.540799580726	548.381989332814
jgi.p|Debha1|2732	4.20040924658745	3.83923624023876	3.987425059637	1.86982665130932	4.50464164622111	2.11030445091528	1.12032109238625	0	4.73378050018106	4.58169639734528	1.94461698344969
jgi.p|Debha1|2733	394.83846917922	238.032646894803	371.82738681115	381.444636867102	396.408464867458	317.249102454264	377.548208134167	278.513261803964	303.908708111624	304.224640783726	311.138717351951
jgi.p|Debha1|2734	34.6533762843465	16.1247922090028	42.8648193910978	52.355146236661	42.7940956391006	17.585870424294	56.0160546193126	24.7201119944347	28.4026830010864	37.5699104582313	19.4461698344969
jgi.p|Debha1|2735	6159.9001601205	13309.8641976597	6447.66632143303	5370.14214256038	7982.22499710382	1704.07084411409	1177.45746809795	1549.95102205105	11493.6190544396	12177.2326848643	12443.6040770946
jgi.p|Debha1|2736	2.10020462329373	3.83923624023876	0.99685626490925	3.73965330261865	7.88312288088695	1.40686963394352	2.2406421847725	5.76802613203476	1.89351220007242	2.74901783840717	7.77846793379878
jgi.p|Debha1|2737	153.314937500442	165.087158330267	140.556733352204	185.112838479623	179.059505437289	220.175097712161	215.10164973816	257.913168475269	220.594171308437	171.355445260713	215.852485162916
jgi.p|Debha1|2738	405.339492295689	613.509951190153	404.723643553156	504.853195853517	549.566280838976	1711.10519228381	1446.33453027065	1686.73564175359	733.735977528064	615.779995803205	628.111285654251
jgi.p|Debha1|2739	974.494945208289	1406.69615842348	838.35611878868	989.138298542632	1147.55745937483	278.911904929303	268.8770621727	337.841530590607	1211.84780804635	1121.59927807012	1114.26553151667
jgi.p|Debha1|274	3906.38059932633	7290.7096202134	4459.93492920399	4414.66072374131	6726.55613821968	3071.54812830719	2423.25452283146	3634.68046691505	8565.30243702761	9411.72073942667	9149.42290713081
jgi.p|Debha1|2740	1531.04917038113	1580.99748373032	1754.46702624028	2039.98087657847	2900.9892201664	174.100117200511	274.478667634632	197.760895955477	1386.99768655305	1577.93623924571	1439.01656775277
jgi.p|Debha1|2741	26694.6508643749	12968.9400195265	21078.5257215061	28836.4666164924	25035.6721092854	798.750234671435	3582.78685345123	1465.90264126998	12345.6995444722	12615.2428604505	10252.0207367468
jgi.p|Debha1|2742	1407.1370976068	2199.11451840876	1518.21209145679	1849.25855814492	2467.41746171762	522.300351601533	515.347702497676	618.826803594015	2481.44773819491	2385.23114445795	2498.83282373286
jgi.p|Debha1|2743	195.319029966316	280.264245537429	216.317809485307	205.680931644026	275.909300831043	275.043013435959	224.06421847725	311.473411129877	152.42773210583	151.195981112394	262.523292765709
jgi.p|Debha1|2744	1348.33136815457	1245.44823633345	1404.57047725713	1492.12166774484	1720.77310885647	199.423770611494	274.478667634632	189.520858623999	1374.68985725258	1350.68409793739	1123.98861643392
jgi.p|Debha1|2745	159.615551370323	93.6773642618257	174.449846359119	123.408558986415	104.732918274641	190.279117990861	289.042841835653	213.416966885286	74.7937319028607	76.0561601959316	64.1723604538399
jgi.p|Debha1|2746	17.8517392979967	8.44631972852527	17.9434127683665	9.34913325654662	5.63080205777639	1.40686963394352	3.36096327715876	3.29601493259129	30.2961952011588	21.0758034277883	11.6677019006982
jgi.p|Debha1|2747	82.9580826201021	102.891531238399	49.8428132454625	104.710292473322	30.4063311119925	27.0822404534128	44.8128436954501	25.5441157275825	149.587463805721	161.275713186554	116.677019006982
jgi.p|Debha1|2748	34847.6452120011	36091.8920472365	29102.2217977607	45919.2029028544	38010.1662108138	2832.73200794528	6363.42380475391	4045.85832975581	33743.3341613906	35306.5524379427	30804.6776348266
jgi.p|Debha1|2749	3129.30488870765	3682.59540163702	3963.50050927918	3906.06787458518	5011.41383142099	2939.3023827165	4297.55171039366	3368.5272611083	2517.42446999629	3276.82926338134	3725.88614028961
jgi.p|Debha1|275	2660.95925771315	4332.96202073346	2810.13781077918	2273.70920799214	3076.67024436902	796.639930220519	686.756829632772	844.603826476518	3584.4185947371	3446.35203008312	3591.70756843158
jgi.p|Debha1|2750	111.310845034567	126.694795927879	97.6919139611065	112.189599078559	64.1911434586509	160.031420861076	194.935870075208	148.320671966608	89.9418295034401	98.964642182658	95.286232189035
jgi.p|Debha1|2751	826.430519266081	995.897880717934	815.428424695767	761.019447082894	927.95617912155	1260.90690942188	1136.00558767966	1521.93489512403	664.622782225421	747.732852046749	845.908387800617
jgi.p|Debha1|2752	204.769950771138	241.871883135042	240.242359843129	209.420584946644	182.437986671955	234.595511460082	188.21394352089	247.201119944347	213.020122508148	201.594641483192	231.409421030514
jgi.p|Debha1|2753	40.9539901542276	41.4637513945786	34.8899692718238	72.9232394010636	72.0742663395378	107.273809588194	118.754035792943	107.120485309217	57.7521221022089	58.6457138860195	71.9508283876387
jgi.p|Debha1|2754	84.008184931749	61.4277798438201	77.7547886629215	110.31977242725	115.994522390194	101.646331052419	98.5882561299902	88.168399446817	96.5691222036936	92.5502672263746	68.0615944207393
jgi.p|Debha1|2755	6555.78873161136	4313.76583953227	6229.35479941791	7793.43748265726	8108.35496319801	388.296018968412	1449.69549354781	614.706784928276	3595.77966793753	3845.87595593162	3331.12889264933
jgi.p|Debha1|2756	150.164630565501	125.159101431783	172.4561338293	158.935265361292	94.5974745706434	168.824356073223	166.927842765552	160.680727963825	144.85368330554	137.450891920358	145.846273758727
jgi.p|Debha1|2757	750.823152827507	1222.41281889202	829.384412404496	914.345232490259	808.58317549669	631.332748232155	356.262107378828	574.330602004033	1458.00439405577	1441.40168660482	1215.38561465606
jgi.p|Debha1|2758	3.15030693494059	4.60708348828651	5.9811375894555	0	3.37848123466584	2.46202185940116	1.12032109238625	0.824003733147823	1.89351220007242	0.916339279469055	1.94461698344969
jgi.p|Debha1|2759	259.375270976775	141.283893640786	231.270653458946	155.195612058674	111.489880743973	163.548594945934	169.168484950324	152.440690632347	167.57582970641	132.869195523013	143.901656775277
jgi.p|Debha1|276	47.2546040241088	69.1062523242976	46.8522444507348	57.964626190589	47.2987372853217	21.4547619176387	33.6096327715876	34.6081567922086	63.4326587024262	81.5541958727459	83.6185302883368
jgi.p|Debha1|2760	161.715755993617	110.570003718876	184.418409008211	121.538732335106	153.157815971518	483.963154076572	554.558940731195	483.690191357772	147.693951605649	131.952856243544	118.621635990431
jgi.p|Debha1|2761	257.275066353481	187.354728523651	289.088316823683	233.728331413665	207.213515726171	117.82533184277	141.160457640668	101.352459177182	190.297976107279	200.678302203723	169.181677560123
jgi.p|Debha1|2762	333.932535103702	496.797169486895	355.877686572602	368.355850307937	304.063311119925	120.990788519143	116.51339360817	88.168399446817	452.549415817309	458.169639734528	392.812630656838
jgi.p|Debha1|2763	10.5010231164686	4.60708348828651	3.987425059637	9.34913325654662	12.3877645271081	26.7305230449269	13.443853108635	26.3681194607303	12.3078293004708	21.0758034277883	15.5569358675976
jgi.p|Debha1|2764	446.293482449917	890.702807735392	466.528731977529	532.900595623157	711.733380102936	1956.25222599847	1440.73292480872	1908.39264597036	1022.49658803911	1006.14052885702	1026.75776726144
jgi.p|Debha1|2765	217.371178510901	222.675701933848	234.261222253674	241.207638018903	275.909300831043	332.021233610671	438.045547123024	388.105758312625	223.434439608546	225.419462749388	186.683230411171
jgi.p|Debha1|2766	360.185092894874	222.675701933848	336.937417539327	345.917930492225	370.506775401687	483.963154076572	588.168573502782	463.090098029076	248.050098209488	248.327944736114	239.187888964312
jgi.p|Debha1|2767	533.451974316606	412.333972201643	444.597894149526	501.113542550899	468.482731206996	143.148985253753	280.080273096563	196.112888489182	380.595952214557	408.687318643199	338.363355120247
jgi.p|Debha1|2768	103.960128853039	108.266461974733	67.786226013829	91.6215059141568	94.5974745706434	340.814168822818	308.088300406219	327.953485792834	73.8469758028245	67.8091066807101	99.1754661559344
jgi.p|Debha1|2769	405.339492295689	299.460426738623	451.57588800389	430.060129801144	362.6236525208	88.6327869384419	198.296833352367	146.672664500312	316.216537412095	317.053390696293	293.637164500904
jgi.p|Debha1|277	312.930488870765	509.850572703707	281.113466704409	357.136890400081	438.076400095003	424.522912042458	324.893116792013	438.369986034642	512.195050119591	514.06633578214	509.48964966382
jgi.p|Debha1|2770	105.010231164686	60.6599325957724	132.58188323293	76.6628927036822	45.0464164622111	137.169789309493	234.147108308727	143.376649567721	75.740488002897	65.0600888423029	87.5077642552362
jgi.p|Debha1|2771	102.910026541393	48.3743766270083	83.735926252377	78.5327193549916	77.7050683973142	96.3705699251313	134.43853108635	87.3443957136692	39.7637562015209	57.7293746065505	50.560041569692
jgi.p|Debha1|2772	737.171822776098	1285.37629323194	712.752229410114	873.209046161454	657.677680348283	1119.86822861904	743.893205344471	1184.09336453342	1416.34712565417	1295.70374116924	1285.39182606025
jgi.p|Debha1|2773	526.101258135078	447.654945611839	543.286664375541	536.640248925776	548.440120427421	872.259173044984	811.112470887646	675.683061181215	405.211610815499	431.595800629925	386.978779706489
jgi.p|Debha1|2774	2184.21280822547	3272.56497117952	2238.93917098618	3128.2199876405	3257.98207062942	933.106284713041	873.850452061276	1067.08483442643	2974.70766631378	3529.7389045148	3160.00259810575
jgi.p|Debha1|2775	12.6012277397624	13.0534032168118	14.9528439736388	13.0887865591653	30.4063311119925	56.2747853577409	48.1738069726088	30.4881381264694	25.5624147009777	17.410446309912	15.5569358675976
jgi.p|Debha1|2776	332.882432792055	241.104035886994	274.135472850044	211.290411597953	247.755290542161	187.81709613146	154.604310749303	177.160802626782	239.529293309162	228.168480587795	194.461698344969
jgi.p|Debha1|2777	3677.45829538731	7061.89114029517	3665.44048607131	4382.87367066905	4179.18128728164	5646.47127583233	3243.3295624582	5226.65567935664	4400.52235296831	4559.70425463802	5351.58593845356
jgi.p|Debha1|2778	1147.76182663002	1569.4797750096	1221.14892451383	1222.8666299563	1742.17015667602	535.31389571551	703.561646018566	737.483341167301	1161.66973474443	1358.93115145261	1509.02277915696
jgi.p|Debha1|2779	119133.057154025	69533.1753942122	105709.628899772	134657.436120692	133707.899503547	3525.61530266247	14512.6394307715	5552.13715395003	56073.5235368447	62625.3753767536	57663.7274102338
jgi.p|Debha1|278	1234.92031849671	2470.16459696962	1145.38784838073	1516.42941421186	2003.43937215684	2815.14613752099	1796.99503218755	3057.87785371157	4502.77201177222	4110.69800769818	4219.81885408584
jgi.p|Debha1|2780	603.808829196946	852.310445333004	660.915703634833	592.735048465055	790.564608911806	79.1364169093231	41.4518804182913	84.8723845142258	888.057221833967	815.541958727459	867.299174618563
jgi.p|Debha1|2781	154.365039812089	123.623406935688	119.62275178911	142.106825499509	84.4620308666459	30.2476971297857	43.6925226030638	28.8401306601738	125.918561304816	105.379017138941	124.45548694078
jgi.p|Debha1|2782	851.632974745606	1269.25150102293	761.598186390667	804.025460063009	772.546042326921	715.041491451795	520.949307959607	785.275557689875	950.543124436357	1041.87776075632	1077.31780883113
jgi.p|Debha1|2783	411.64010616557	816.989471922808	460.547594388074	555.338515438869	610.378943062961	800.157104305378	525.430592329152	776.211516625249	951.489880536393	1036.3797250795	960.640789824149
jgi.p|Debha1|2784	22.0521485445841	28.4103481777668	10.9654189140018	24.3077464670212	23.6493686426609	9.49637002911877	17.92513747818	8.24003733147823	37.8702440014485	26.5738391046026	27.2246377682957
jgi.p|Debha1|2785	145587.234589033	126082.821671185	157822.283860433	169941.065030899	231621.91648622	78886.3458318897	133931.025631499	81843.3467911744	105809.461740047	132791.306684258	132368.133446437
jgi.p|Debha1|2786	114.461151969508	245.71111937528	159.49700238548	160.805092012602	204.961194903061	371.765300769576	196.056191167594	386.457750846329	280.239805610719	238.248212661954	208.074017229117
jgi.p|Debha1|2787	225.771997004075	158.944380345885	225.289515869491	168.284398617839	213.970478195503	413.26795497091	492.941280649951	382.33773218059	174.203122406663	175.02080237859	194.461698344969
jgi.p|Debha1|2788	1709.56656336109	1881.22575771699	1652.78768721954	1942.74989071039	2210.65288788301	1647.44434134786	1977.36672806173	1940.52879156312	1961.67863927503	2123.1581105298	2061.29400245668
jgi.p|Debha1|2789	1124.65957577379	2016.3668733734	1175.29353632801	1222.8666299563	1215.12708406815	983.050156718036	598.251463334258	945.132281920553	2076.23612737941	1934.39221895918	2059.34938547323
jgi.p|Debha1|279	77.7075710618678	91.3738225176824	89.7170638418325	112.189599078559	104.732918274641	122.749375561572	175.890411504642	122.776556239026	102.249658803911	99.880981462127	95.286232189035
jgi.p|Debha1|2790	788.626836046794	864.596001301768	881.220938179777	841.421993089195	1021.42749328064	1377.67708903919	1336.5430632168	1574.67113404549	892.791002334148	1035.46338580003	915.914599204806
jgi.p|Debha1|2791	5613.84695806413	4803.65238378673	5367.0741302714	5517.85844801381	6063.24765581362	10593.7283435947	8267.96966181054	10080.8616713305	5174.96884279793	5037.1170192414	4982.10871159812
jgi.p|Debha1|2792	48.3047063357557	30.7138899219101	37.8805380665515	43.0060129801144	15.7662457617739	34.8200234401022	41.4518804182913	48.6162202557216	19.8818781007604	26.5738391046026	23.3354038013963
jgi.p|Debha1|2793	1062.70353938662	2315.05945286397	1400.5830521975	1284.5709094495	1645.32036128226	1047.76615987944	761.818342822651	972.324405114431	1804.51712666902	1786.86159496466	2238.2541479506
jgi.p|Debha1|2794	1457.54200856585	1789.85193519931	1428.49502761496	1391.15102857414	2313.13348533454	869.797151185582	736.050957697767	978.092431246466	1762.85985826743	2068.17775376166	1934.89389853245
jgi.p|Debha1|2795	95.5593103598645	89.0702807735392	138.563020822386	100.970639170703	87.8405121013117	193.092857258748	185.973301336118	163.152739163269	79.5275124030418	71.4744637985863	93.3416152055853
jgi.p|Debha1|2796	133.362993579152	209.622298717036	184.418409008211	170.154225269148	179.059505437289	186.410226497517	132.197888901578	196.112888489182	224.381195708582	175.937141658059	192.51708136152
jgi.p|Debha1|2797	68.2566502570461	56.8206963555336	80.7453574576493	63.574106144517	66.4434642817614	138.224941534951	152.36366856453	119.480541306434	50.1780733019192	43.0679461350456	40.8369566524436
jgi.p|Debha1|2798	196.369132277963	198.10458999632	210.336671895852	263.645557834615	310.820273589257	349.958821443451	485.099033003247	381.513728447442	233.848756708944	264.822051766557	241.132505947762
jgi.p|Debha1|2799	4586.8468972735	8658.24556898645	5198.60542150174	5383.23092911954	8538.54824041212	3165.10495896444	2968.85089482357	3302.60696245647	8651.4572421309	9171.63984820577	9050.24744097488
jgi.p|Debha1|28	107.11043578798	139.748199144691	77.7547886629215	84.1421993089195	99.1021162168645	399.902693448446	268.8770621727	427.65793750372	83.3145368031866	104.462677859472	87.5077642552362
