GeneID	GYAPU	GYAPW	GYAPX	GYAPY	GYAPZ	GYASA	GYOYB	GYOYC	GYASG	GYOYG	GYASN	GYASO
jgi.p|Debsub1|126005	782	388	514	473	534	756	14	30	33	225	652	97
jgi.p|Debsub1|126067	1029	484	882	472	549	937	18	36	41	381	708	142
jgi.p|Debsub1|126103	807	399	594	581	623	1163	18	31	33	325	669	99
jgi.p|Debsub1|126139	321	177	368	321	454	648	38	26	65	544	784	342
jgi.p|Debsub1|126141	44	28	57	29	43	58	26	10	37	40	84	87
jgi.p|Debsub1|126220	665	330	358	266	279	278	19	10	29	157	356	74
jgi.p|Debsub1|126231	1135	526	1115	43	58	38	4	7	18	2	10	7
jgi.p|Debsub1|126232	309	190	251	216	238	273	3	14	19	98	255	34
jgi.p|Debsub1|126291	2956	1491	2432	1598	1726	2590	43	58	115	766	1743	466
jgi.p|Debsub1|126292	13909	7172	14356	7772	7980	10941	2319	4369	4580	5045	11143	6564
jgi.p|Debsub1|126293	1079	511	1040	563	929	1007	481	227	709	688	1233	1051
jgi.p|Debsub1|126305	1177	621	1220	948	1073	1334	27	132	73	490	1212	276
jgi.p|Debsub1|126306	2559	1235	1383	1315	1569	2398	101	81	180	464	1073	353
jgi.p|Debsub1|126341	4891	2529	4847	3829	5173	6690	393	693	755	4853	8890	5023
jgi.p|Debsub1|126349	4240	2136	4254	3192	3656	4773	168	391	368	2382	4204	2194
jgi.p|Debsub1|126350	1151	645	1388	973	1313	1673	419	284	810	756	1535	1264
jgi.p|Debsub1|126366	4133	1907	5251	2293	3104	3782	1893	1738	4026	2575	4049	3773
jgi.p|Debsub1|126377	1022	595	1232	1058	1055	1357	171	250	276	559	1244	1024
jgi.p|Debsub1|126594	1334	721	1262	1072	1045	1039	33	30	58	329	823	258
jgi.p|Debsub1|126615	4103	2162	5295	4156	4742	6150	748	662	1169	2409	5293	4274
jgi.p|Debsub1|126771	3277	1672	4840	3003	3336	3701	2005	1999	2758	1785	3609	3695
jgi.p|Debsub1|126837	1483	729	809	609	726	791	25	24	47	311	852	241
jgi.p|Debsub1|126933	76	38	136	74	117	111	12	11	31	134	213	243
jgi.p|Debsub1|126934	664	326	470	319	385	492	19	18	38	186	434	89
jgi.p|Debsub1|126935	335	151	391	207	266	403	7	31	9	157	254	63
jgi.p|Debsub1|126941	978	545	948	787	829	900	11	23	19	295	689	195
jgi.p|Debsub1|126951	5424	2697	5919	4062	4262	5766	147	417	328	2240	4518	1745
jgi.p|Debsub1|126959	5645	2769	6998	5696	5256	6978	386	860	609	2727	5755	4020
jgi.p|Debsub1|127002	2306	1183	3842	2390	2621	3184	6523	2972	9839	2180	4083	7155
jgi.p|Debsub1|127192	3169	1410	1455	916	1283	2864	132	132	389	1539	2244	240
jgi.p|Debsub1|127351	1151	587	1526	727	979	1087	482	522	901	606	1056	871
jgi.p|Debsub1|127352	228	121	297	243	274	283	85	137	129	421	700	748
jgi.p|Debsub1|127389	381	190	418	329	395	469	82	65	152	209	529	415
jgi.p|Debsub1|127394	1437	656	1227	733	834	939	52	56	83	464	864	285
jgi.p|Debsub1|127459	1344	713	1966	1348	1798	1913	573	354	1175	1309	2620	3635
jgi.p|Debsub1|127978	12590	6567	15449	12298	12431	16607	1506	2426	2398	7046	13583	9969
jgi.p|Debsub1|128062	595	320	430	315	349	539	39	36	108	188	554	60
jgi.p|Debsub1|128068	21	11	14	14	24	37	4	0	4	9	5	1
jgi.p|Debsub1|128328	2548	1274	2848	1226	1287	1840	279	327	426	588	1130	1102
jgi.p|Debsub1|128336	2897	1510	4394	2362	2621	3265	1375	1218	2767	1382	2728	2732
jgi.p|Debsub1|128349	3761	2006	4367	2705	2935	4394	620	722	1321	1239	2499	1496
jgi.p|Debsub1|128356	658	361	637	476	536	777	18	52	57	250	595	272
jgi.p|Debsub1|128371	5115	2404	2788	1736	2310	3136	108	123	261	1259	3009	897
jgi.p|Debsub1|128432	43	12	52	22	25	32	27	28	44	80	91	96
jgi.p|Debsub1|128436	3170	1471	3679	1773	2038	2818	786	989	1934	1716	2052	2213
jgi.p|Debsub1|128457	3406	1625	3243	1990	2226	3024	96	252	239	1315	2475	822
jgi.p|Debsub1|128472	1099	547	1526	895	1355	1455	125	224	246	1571	2556	1488
jgi.p|Debsub1|128502	667	361	722	499	527	732	37	66	87	294	706	273
jgi.p|Debsub1|128505	1679	783	1610	1214	1535	2316	205	171	565	1450	2270	1425
jgi.p|Debsub1|128592	54	36	71	49	63	89	15	25	27	43	66	44
jgi.p|Debsub1|128629	559	293	654	499	529	740	25	33	58	267	565	292
jgi.p|Debsub1|128710	3152	1622	3810	2354	2562	3439	351	434	896	1541	2508	1779
jgi.p|Debsub1|128781	60	36	33	37	56	86	3	2	0	14	39	2
jgi.p|Debsub1|128906	494	292	486	321	449	384	64	40	151	170	424	193
jgi.p|Debsub1|128911	860	405	685	430	565	782	30	26	44	259	552	158
jgi.p|Debsub1|128925	12	5	19	20	17	20	6	16	10	6	17	8
jgi.p|Debsub1|128929	4985	2415	8078	4709	6146	7067	1067	1986	2906	4906	8010	7042
jgi.p|Debsub1|128943	134	60	130	91	113	145	9	14	16	57	130	77
jgi.p|Debsub1|128960	133	61	144	96	134	199	14	14	26	76	106	74
jgi.p|Debsub1|128962	16	9	29	29	19	35	5	16	14	7	16	16
jgi.p|Debsub1|128979	599	265	497	305	333	500	91	35	105	1479	2750	2007
jgi.p|Debsub1|129035	13	5	22	10	12	23	3	4	10	15	19	8
jgi.p|Debsub1|129082	4555	2334	5362	2757	3406	4794	940	851	2081	2107	3917	2329
jgi.p|Debsub1|129088	1148	583	738	519	639	603	18	14	33	269	656	165
jgi.p|Debsub1|129192	781	396	639	456	522	714	34	23	58	309	577	234
jgi.p|Debsub1|129194	983	440	1511	610	786	764	1671	883	3313	640	1087	1679
jgi.p|Debsub1|129195	2268	1097	1447	1103	1283	1900	34	38	80	569	1451	441
jgi.p|Debsub1|129199	1045	503	590	388	519	656	23	31	35	266	701	210
jgi.p|Debsub1|129209	456	199	180	92	119	162	14	13	17	87	173	26
jgi.p|Debsub1|129210	442	203	472	299	350	397	35	24	49	152	384	99
jgi.p|Debsub1|129212	173	85	150	70	88	105	10	16	14	73	77	22
jgi.p|Debsub1|129220	525	268	386	217	308	440	14	21	36	144	359	41
jgi.p|Debsub1|129237	1441	722	1937	1250	1409	1596	132	290	276	724	1432	1079
jgi.p|Debsub1|129244	46	22	60	44	40	39	36	31	43	21	41	40
jgi.p|Debsub1|129247	10398	5285	10331	6787	7188	10184	264	507	637	3401	7619	2210
jgi.p|Debsub1|129263	6762	3697	6890	4836	6408	7838	317	487	707	3025	6101	2602
jgi.p|Debsub1|129278	148	68	177	164	172	220	88	93	146	92	174	171
jgi.p|Debsub1|130970	279	100	113	89	110	155	4	9	8	60	151	30
jgi.p|Debsub1|131817	2009	1044	1311	1046	1275	2075	46	56	97	607	1589	260
jgi.p|Debsub1|132694	1743	873	1409	1031	1193	1317	44	67	94	567	1211	358
jgi.p|Debsub1|132749	3598	1654	4810	2049	2030	2269	552	654	967	1067	1981	2971
jgi.p|Debsub1|132813	16866	8406	24160	10763	12066	14809	17337	9047	30745	6388	12457	17164
jgi.p|Debsub1|132814	667	340	722	490	517	688	46	102	70	389	531	329
jgi.p|Debsub1|132867	1700	829	1668	1220	1397	1815	92	101	186	792	1734	911
jgi.p|Debsub1|132872	257	121	124	113	152	241	15	11	19	102	210	46
jgi.p|Debsub1|132874	72	38	82	64	66	112	47	22	46	53	131	111
jgi.p|Debsub1|132905	1205	686	1217	946	1026	1533	47	91	99	729	1637	629
jgi.p|Debsub1|132908	1802	916	824	724	705	830	32	28	61	258	655	102
jgi.p|Debsub1|132942	287	151	370	326	318	507	42	53	113	77	230	174
jgi.p|Debsub1|132943	823	467	839	719	833	1007	75	75	116	381	778	554
jgi.p|Debsub1|133017	224	126	140	141	112	200	12	5	16	52	136	28
jgi.p|Debsub1|133038	629	315	565	305	481	643	432	166	661	293	589	522
jgi.p|Debsub1|133039	62	21	36	49	57	59	8	6	25	15	37	11
jgi.p|Debsub1|133143	745	382	983	465	582	613	448	360	733	549	746	957
jgi.p|Debsub1|133173	532	280	489	365	435	559	20	32	55	324	544	225
jgi.p|Debsub1|133176	444	287	521	394	552	753	107	98	256	178	398	194
jgi.p|Debsub1|133178	4038	2015	3135	1904	2053	3047	58	76	134	855	1626	400
jgi.p|Debsub1|133219	3337	1821	4097	3657	4100	5425	1284	895	2382	3052	6075	6699
jgi.p|Debsub1|133333	1719	840	1799	1400	1409	1709	113	132	146	619	1286	664
jgi.p|Debsub1|133334	1116	536	1049	452	533	673	50	56	107	254	535	317
jgi.p|Debsub1|133429	3945	1887	2138	1528	1511	2232	30	53	87	594	1621	242
jgi.p|Debsub1|133641	4571	2547	6104	3972	4950	5874	2697	2425	4922	3114	6272	5370
jgi.p|Debsub1|133757	2220	1170	2596	1851	2095	2665	180	290	416	1206	2524	1720
jgi.p|Debsub1|133848	663	331	689	454	549	690	37	61	72	346	737	381
jgi.p|Debsub1|133850	1005	380	409	294	391	494	18	22	59	213	623	119
jgi.p|Debsub1|134335	1327	591	1498	1073	1075	1434	74	118	116	567	1066	534
jgi.p|Debsub1|134377	4994	2517	6310	3986	4607	5792	1328	1243	2574	2482	4937	4380
jgi.p|Debsub1|135001	1125	588	1230	738	869	1007	63	137	98	541	1022	509
jgi.p|Debsub1|135010	1649	881	2074	1573	1479	1889	73	158	149	766	1349	733
jgi.p|Debsub1|135013	304	119	199	207	184	193	10	15	13	125	247	84
jgi.p|Debsub1|135021	3390	1751	3874	1981	2376	3227	169	317	380	1028	2085	858
jgi.p|Debsub1|135030	801	336	1040	615	705	845	255	250	425	242	570	515
jgi.p|Debsub1|135063	717	317	624	392	448	745	7	29	30	230	480	115
jgi.p|Debsub1|135141	407	155	358	214	303	370	23	116	114	206	303	52
jgi.p|Debsub1|135388	1998	1019	3000	1878	1803	2333	282	518	586	825	1973	1776
jgi.p|Debsub1|135398	646	290	588	292	420	626	27	49	53	262	517	118
jgi.p|Debsub1|135412	1338	593	1393	895	1005	1333	408	268	657	453	1059	694
jgi.p|Debsub1|135414	2586	1166	2890	1561	1963	2729	126	156	309	1128	2070	824
jgi.p|Debsub1|135457	249	141	212	122	196	220	56	39	147	139	256	150
jgi.p|Debsub1|135480	703	377	620	428	625	844	31	83	64	365	765	252
jgi.p|Debsub1|135598	1442	739	916	542	667	594	24	29	56	355	598	306
jgi.p|Debsub1|135599	1666	830	1637	1120	1274	1679	53	117	118	722	1328	594
jgi.p|Debsub1|135603	1960	965	1732	1321	1383	1857	21	40	64	628	1400	221
jgi.p|Debsub1|135604	2339	1192	2701	2031	2261	2758	404	385	657	1069	2072	1893
jgi.p|Debsub1|135606	1889	873	1758	996	1202	1658	32	86	114	773	1222	373
jgi.p|Debsub1|135607	8802	3952	11639	6776	7473	9277	957	3101	1633	5050	7938	6655
jgi.p|Debsub1|135739	1225	558	1461	855	1110	1218	109	181	146	609	1103	668
jgi.p|Debsub1|135740	1383	609	1568	942	969	1462	70	95	117	644	1128	540
jgi.p|Debsub1|135743	388	201	270	209	236	297	10	6	10	109	268	44
jgi.p|Debsub1|135744	159	64	189	120	180	162	45	63	99	8469	12098	14216
jgi.p|Debsub1|135746	1419	672	1448	764	1000	1201	64	151	93	673	1171	587
jgi.p|Debsub1|135779	2746	1356	2712	1655	1997	2218	144	139	290	1508	2683	1623
jgi.p|Debsub1|135788	2787	1356	2572	1916	2245	3160	110	176	282	1302	2708	1303
jgi.p|Debsub1|136418	258	113	155	92	147	247	7	12	35	102	233	34
jgi.p|Debsub1|136423	21477	10980	25187	15072	16437	21540	974	3368	2079	8258	17022	10753
jgi.p|Debsub1|136427	105	59	187	78	81	120	23	36	62	969	770	1516
jgi.p|Debsub1|136440	6517	2988	6683	3972	4070	5370	193	663	484	2728	4557	2509
jgi.p|Debsub1|136454	1540	670	2191	1285	1464	1544	676	1107	1084	833	1361	1340
jgi.p|Debsub1|136457	53	18	75	53	47	75	6	17	15	10	44	29
jgi.p|Debsub1|136475	2444	1292	941	273	275	717	23	10	5	139	431	103
jgi.p|Debsub1|136476	1674	865	1804	1300	1496	1843	107	136	197	878	2110	1480
jgi.p|Debsub1|136478	757	347	1117	767	712	867	547	549	807	383	643	815
jgi.p|Debsub1|136479	2402	1145	3097	1973	2058	2732	283	468	478	1146	2120	1766
jgi.p|Debsub1|136481	437	206	486	351	407	471	52	65	54	207	472	315
jgi.p|Debsub1|136486	2489	1249	2441	1637	1888	2247	85	136	143	959	2215	715
jgi.p|Debsub1|136487	583	272	436	200	332	350	19	21	33	211	375	127
jgi.p|Debsub1|136500	906	459	971	577	665	855	230	192	393	316	782	645
jgi.p|Debsub1|136527	2779	1395	3043	1490	1830	1808	222	379	391	1169	2286	1907
jgi.p|Debsub1|136532	8244	4000	11025	7097	7189	9643	2935	2399	5487	3604	7644	6983
jgi.p|Debsub1|136544	442	219	510	294	381	415	90	183	133	167	429	331
jgi.p|Debsub1|136805	860	446	852	499	686	824	318	161	416	454	884	748
jgi.p|Debsub1|136978	251	160	340	250	334	463	59	45	162	195	481	244
jgi.p|Debsub1|137479	678	388	796	996	872	1354	51	97	69	216	540	530
jgi.p|Debsub1|137506	1925	939	3435	1909	2413	2568	2165	1555	3772	1455	1997	4271
jgi.p|Debsub1|137511	1070	430	527	310	403	475	31	40	80	267	500	206
jgi.p|Debsub1|137513	717	392	564	464	523	730	20	31	36	343	509	243
jgi.p|Debsub1|137515	1003	422	353	188	202	167	29	21	51	115	194	85
jgi.p|Debsub1|137517	1546	778	1328	1042	1199	1384	60	68	136	740	1491	751
jgi.p|Debsub1|137568	2034	1101	2058	1342	1795	2286	316	303	593	1094	2042	1422
jgi.p|Debsub1|137572	647	296	967	626	628	738	350	402	443	323	559	670
jgi.p|Debsub1|138002	678	312	766	605	619	734	120	216	209	426	682	474
jgi.p|Debsub1|138014	851	395	515	353	394	616	20	17	35	210	479	86
jgi.p|Debsub1|138015	1476	772	2205	1317	1358	1621	253	569	491	812	1626	1536
jgi.p|Debsub1|138083	1347	669	1881	1200	1574	1438	655	460	1023	890	1552	1691
jgi.p|Debsub1|138087	516	258	554	316	360	438	41	45	57	208	596	229
jgi.p|Debsub1|138097	1006	477	1625	902	1069	1005	1843	1045	3143	681	1219	1778
jgi.p|Debsub1|138098	5109	2699	6334	2874	3345	3985	1899	1237	3046	1884	3842	3887
jgi.p|Debsub1|138099	2015	995	2885	1269	1441	1669	1105	759	1793	788	1393	1850
jgi.p|Debsub1|138100	3355	1754	3881	2588	2900	3509	983	1099	1525	1666	2903	2411
jgi.p|Debsub1|138102	1683	892	1267	1132	1127	1043	31	35	65	472	1204	321
jgi.p|Debsub1|138103	1077	539	829	427	511	469	43	41	80	402	695	448
jgi.p|Debsub1|138117	816	360	827	560	574	635	92	98	177	321	683	434
jgi.p|Debsub1|138122	1669	813	1441	1167	1251	2024	58	39	111	632	1111	388
jgi.p|Debsub1|138452	706	405	761	528	655	717	332	291	550	497	925	767
jgi.p|Debsub1|138464	1473	764	1339	1120	1168	1178	25	23	41	398	888	261
jgi.p|Debsub1|138471	517	285	579	359	498	616	287	130	523	284	575	529
jgi.p|Debsub1|138474	1551	693	1481	1171	1161	2005	38	46	82	502	1127	369
jgi.p|Debsub1|138480	1397	708	1166	854	980	1151	40	34	84	396	959	419
jgi.p|Debsub1|138482	3240	1547	1525	1256	1689	2435	66	111	178	1048	2632	531
jgi.p|Debsub1|138483	1770	909	2175	1206	1364	1740	36	166	101	453	1063	413
jgi.p|Debsub1|138485	1047	459	1240	695	825	1407	190	256	498	816	1143	439
jgi.p|Debsub1|138521	6089	2836	6227	4560	4943	5860	214	378	429	2744	5352	2911
jgi.p|Debsub1|139786	2146	1131	2190	1301	1439	2179	159	189	420	656	1614	690
jgi.p|Debsub1|139813	2148	1172	2246	1405	1788	2192	77	59	114	814	2180	762
jgi.p|Debsub1|139875	3301	1486	4224	2114	2519	4214	1481	1511	3649	2066	2778	1541
jgi.p|Debsub1|139882	476	231	378	249	284	237	8	11	15	143	279	96
jgi.p|Debsub1|139995	1046	465	872	356	547	627	150	141	258	517	915	511
jgi.p|Debsub1|140049	784	410	698	469	555	733	14	20	27	226	545	142
jgi.p|Debsub1|140053	344	180	170	150	129	215	4	7	20	47	138	27
jgi.p|Debsub1|140055	10	3	4	7	11	12	0	1	8	15	18	13
jgi.p|Debsub1|140056	96	45	110	104	114	167	36	17	70	54	80	70
jgi.p|Debsub1|140058	242	100	301	220	217	292	22	41	38	80	205	142
jgi.p|Debsub1|140075	33	20	46	31	39	64	1	0	10	10	21	31
jgi.p|Debsub1|140184	50	18	61	30	27	55	79	112	177	60	156	120
jgi.p|Debsub1|140242	358	184	186	104	146	194	17	18	6	108	240	76
jgi.p|Debsub1|140243	1079	499	1397	968	1096	1323	357	372	598	655	1371	1008
jgi.p|Debsub1|140244	663	309	772	407	534	834	167	166	493	333	505	205
jgi.p|Debsub1|140251	1061	499	883	529	630	797	28	50	66	365	809	255
jgi.p|Debsub1|140252	535	252	269	165	222	367	20	19	59	215	360	52
jgi.p|Debsub1|140253	915	511	988	595	694	928	63	56	171	375	655	431
jgi.p|Debsub1|140261	2637	1296	2185	1386	1590	1975	50	82	115	815	1708	463
jgi.p|Debsub1|140270	786	374	367	257	322	595	22	38	63	242	529	113
jgi.p|Debsub1|140295	663	302	553	274	390	635	53	82	135	421	519	122
jgi.p|Debsub1|140352	1060	508	1196	714	903	1149	166	189	307	641	1252	1036
jgi.p|Debsub1|140360	522	225	623	369	446	419	11	50	34	282	504	183
jgi.p|Debsub1|140363	995	518	662	345	482	665	20	28	73	360	760	275
jgi.p|Debsub1|140364	761	357	874	656	684	901	81	173	172	1099	1558	1409
jgi.p|Debsub1|140423	895	408	733	515	757	990	196	119	224	479	1024	616
jgi.p|Debsub1|140425	45	13	41	29	61	116	4	15	29	650	650	198
jgi.p|Debsub1|140459	1496	732	883	688	872	1327	23	33	106	473	1125	234
jgi.p|Debsub1|140462	495	176	239	131	140	335	21	32	82	147	160	18
jgi.p|Debsub1|140479	8782	4213	8514	6611	7475	10056	185	412	409	4061	8111	2254
jgi.p|Debsub1|141187	5273	2660	6103	3362	4512	5830	675	628	1540	2393	4719	3734
jgi.p|Debsub1|141191	1614	807	1561	1040	1128	1335	27	35	68	408	1092	285
jgi.p|Debsub1|141229	2499	1310	2998	2382	2651	2988	184	370	293	1456	2957	2228
jgi.p|Debsub1|141241	4603	2144	6427	3463	3975	4572	1124	1630	2301	2094	3916	3759
jgi.p|Debsub1|141272	1513	753	2548	606	760	917	257	578	368	449	549	588
jgi.p|Debsub1|141808	1306	821	1513	1829	1973	3089	93	94	140	379	875	428
jgi.p|Debsub1|142416	383	233	171	179	194	229	23	12	46	75	165	67
jgi.p|Debsub1|142536	137	90	176	105	94	138	63	108	130	34	91	58
jgi.p|Debsub1|142541	141	87	121	189	175	248	3	6	12	102	257	44
jgi.p|Debsub1|142549	518	219	480	270	343	491	11	15	30	142	414	87
jgi.p|Debsub1|142550	709	346	800	333	581	574	324	218	694	471	722	548
jgi.p|Debsub1|142565	588	315	181	147	200	164	20	15	59	89	209	90
jgi.p|Debsub1|142569	7023	3552	8727	5774	6574	7727	707	1096	1157	3718	7251	6432
jgi.p|Debsub1|142582	2903	1531	2622	1713	1997	2710	97	146	217	1099	2739	1159
jgi.p|Debsub1|142586	11841	5816	14211	9548	9922	12833	1048	1960	1893	7542	13788	13261
jgi.p|Debsub1|142601	936	485	1094	641	712	890	162	168	300	256	595	491
jgi.p|Debsub1|142602	636	317	745	513	458	616	195	151	355	253	500	505
jgi.p|Debsub1|142604	40	14	57	41	38	39	23	28	31	15	22	30
jgi.p|Debsub1|142609	1975	1090	2036	1336	1636	2160	141	139	256	802	1888	953
jgi.p|Debsub1|142615	1771	817	1357	601	918	1029	69	75	117	643	1224	470
jgi.p|Debsub1|142781	1526	865	1828	1387	1415	1796	37	77	86	459	1104	379
jgi.p|Debsub1|143343	4618	2286	5570	2848	3221	3833	502	945	816	2371	4018	3356
jgi.p|Debsub1|143347	714	404	481	380	504	627	44	46	87	234	766	175
jgi.p|Debsub1|143352	44	22	60	51	49	48	21	22	37	37	79	63
jgi.p|Debsub1|143594	17706	8343	13206	9490	10000	8693	548	391	816	3549	9547	3547
jgi.p|Debsub1|143675	1157	567	801	705	692	754	16	35	27	384	788	194
jgi.p|Debsub1|144299	12	2	19	15	15	21	9	3	7	5	2	7
jgi.p|Debsub1|144313	1655	862	907	770	665	847	18	23	69	255	672	169
jgi.p|Debsub1|144319	998	519	1155	859	937	1213	79	136	115	480	924	622
jgi.p|Debsub1|144326	287	136	166	113	137	227	5	7	11	64	169	23
jgi.p|Debsub1|144470	235	105	242	165	150	184	7	8	7	57	159	62
jgi.p|Debsub1|144473	146	56	118	84	97	154	7	20	30	57	113	36
jgi.p|Debsub1|144499	964	465	1077	674	708	796	104	156	185	570	938	606
jgi.p|Debsub1|144502	6000	3204	5275	3552	4117	5976	133	232	390	1964	4654	1359
jgi.p|Debsub1|144645	4652	2338	4262	3115	3742	4832	362	239	611	1810	4615	2299
jgi.p|Debsub1|144766	934	490	1049	602	759	892	44	84	74	367	681	338
jgi.p|Debsub1|144771	1714	865	1896	1162	1334	1424	37	124	103	746	1382	787
jgi.p|Debsub1|144777	534	302	367	310	396	563	43	48	78	234	499	200
jgi.p|Debsub1|144782	13664	7019	16635	11537	11912	15990	873	1167	1454	4551	10691	7280
jgi.p|Debsub1|144783	35	18	42	36	32	52	8	22	8	14	30	25
jgi.p|Debsub1|144808	141	62	67	37	70	121	10	19	28	47	106	15
jgi.p|Debsub1|144815	705	313	579	332	449	467	43	42	148	179	451	186
jgi.p|Debsub1|145474	945	411	1063	569	682	803	123	167	205	264	594	346
jgi.p|Debsub1|145656	292	125	211	127	194	285	25	28	52	159	281	83
jgi.p|Debsub1|145659	106	67	113	65	52	86	10	8	25	2	4	1
jgi.p|Debsub1|145660	3839	1718	5016	2005	2298	2526	2300	1692	3702	1339	2475	3820
jgi.p|Debsub1|145661	1686	990	1019	947	976	688	28	30	60	206	624	160
jgi.p|Debsub1|145662	29	22	66	35	39	52	16	18	22	25	38	23
jgi.p|Debsub1|145666	2454	1055	1550	1020	1100	1456	35	54	84	413	1098	167
jgi.p|Debsub1|145672	344	202	201	166	211	208	12	1	19	84	217	137
jgi.p|Debsub1|145673	19	9	12	11	17	24	3	3	9	5	10	14
jgi.p|Debsub1|145710	1004	557	1014	660	721	860	20	48	55	415	800	241
jgi.p|Debsub1|145825	2148	966	841	510	724	1258	56	98	222	674	1315	208
jgi.p|Debsub1|146305	316	191	238	140	219	319	42	25	61	136	255	108
jgi.p|Debsub1|146355	736	320	441	301	406	657	13	18	59	249	584	59
jgi.p|Debsub1|146364	2435	1302	2478	1484	1553	2233	54	107	94	727	1550	545
jgi.p|Debsub1|146367	961	463	654	409	456	567	75	52	107	288	856	287
jgi.p|Debsub1|146416	30	11	32	27	35	50	8	19	29	3058	3163	4493
jgi.p|Debsub1|146419	2257	1227	2606	1723	1827	2240	54	77	101	737	1887	661
jgi.p|Debsub1|146425	3463	1767	3600	2928	3216	4659	305	458	674	1519	3120	1999
jgi.p|Debsub1|146426	2852	1352	2938	2375	2544	3368	215	341	344	3466	5657	6331
jgi.p|Debsub1|146427	434	223	230	201	213	384	13	11	10	201	337	54
jgi.p|Debsub1|146428	388	192	327	200	260	493	22	32	73	264	324	71
jgi.p|Debsub1|146455	1415	673	1760	913	1098	1235	60	189	191	710	1148	553
jgi.p|Debsub1|146456	472	208	217	86	141	284	18	16	28	149	226	35
jgi.p|Debsub1|146694	96	25	83	121	221	364	888	577	1714	60542	94142	132246
jgi.p|Debsub1|146719	602	246	552	539	543	770	36	37	106	159	309	199
jgi.p|Debsub1|146841	3876	1880	3573	2436	2727	3413	98	122	177	1458	3185	1229
jgi.p|Debsub1|147105	27	5	14	9	6	20	2	1	4	4	23	6
jgi.p|Debsub1|147106	234	145	210	171	220	298	13	19	18	141	333	131
jgi.p|Debsub1|147129	2787	1412	1973	1453	1711	1290	37	67	79	435	1158	232
jgi.p|Debsub1|147293	873	441	578	332	382	582	29	38	51	234	610	116
jgi.p|Debsub1|147780	3867	2060	3128	2191	2604	3229	71	94	139	1226	3059	977
jgi.p|Debsub1|1512	4531	2277	5622	3274	4251	5082	2164	1580	3731	2564	5152	4805
jgi.p|Debsub1|1513	1241	612	1006	604	749	1167	16	32	27	376	812	107
jgi.p|Debsub1|1515	1363	669	1737	933	1072	1333	293	371	504	748	1140	1025
jgi.p|Debsub1|1516	11219	5825	14895	8132	9965	10773	844	1446	1634	6231	12753	11006
jgi.p|Debsub1|1520	714	347	806	356	429	595	59	167	168	490	668	218
jgi.p|Debsub1|1521	494	244	227	180	175	201	67	23	103	125	248	105
jgi.p|Debsub1|1549	795	402	498	370	413	649	19	19	39	155	410	97
jgi.p|Debsub1|15931	961	454	540	508	541	742	35	11	38	260	732	268
jgi.p|Debsub1|15932	1653	763	2119	944	1295	1450	517	632	1152	1410	1627	2063
jgi.p|Debsub1|15941	588	292	420	225	286	309	14	21	18	200	450	219
jgi.p|Debsub1|15945	1033	469	1066	679	703	982	31	65	43	352	766	230
jgi.p|Debsub1|15946	563	256	514	357	412	570	33	62	63	237	565	154
jgi.p|Debsub1|15951	409	234	342	234	339	510	12	33	26	236	585	170
jgi.p|Debsub1|15952	218	96	130	119	120	170	2	4	5	75	183	29
jgi.p|Debsub1|15958	55	31	89	68	59	109	28	14	29	35	68	76
jgi.p|Debsub1|15962	2234	1016	2384	1051	1400	1472	176	239	321	1073	1677	1224
jgi.p|Debsub1|15994	92	58	103	121	127	173	8	6	16	22	78	36
jgi.p|Debsub1|159991	3718	1923	2270	1823	1778	1876	86	81	127	671	2039	988
jgi.p|Debsub1|16047	387	200	349	287	329	426	7	5	26	154	317	130
jgi.p|Debsub1|16062	2293	1245	1935	2004	2215	3026	101	121	188	405	695	381
jgi.p|Debsub1|16066	426	188	194	181	190	231	4	11	23	96	186	30
jgi.p|Debsub1|16071	35	19	50	32	38	46	2	7	1	24	39	19
jgi.p|Debsub1|16089	2494	1235	2790	2155	2377	2905	209	254	266	1199	2232	1352
jgi.p|Debsub1|16093	1755	895	1458	1233	1432	2075	49	64	109	540	1380	543
jgi.p|Debsub1|16102	2032	992	2144	1158	1445	1901	43	134	119	918	1543	707
jgi.p|Debsub1|16105	609	314	879	507	647	668	154	273	300	361	711	516
jgi.p|Debsub1|16106	431	208	701	428	574	644	508	391	1017	373	639	810
jgi.p|Debsub1|16116	1434	671	1435	1092	1135	1279	46	62	66	446	1001	391
jgi.p|Debsub1|16121	729	352	313	324	329	522	11	10	34	166	372	48
jgi.p|Debsub1|16125	548	263	284	159	182	208	33	14	30	142	261	146
jgi.p|Debsub1|16126	2132	922	1758	1341	1491	2286	382	177	533	691	1080	471
jgi.p|Debsub1|16129	2125	1051	1700	1241	1346	1642	49	61	135	679	1487	607
